hipparcos_id,ra_deg,dec_deg,mag,hp_mag
90394,276.66146062,59.70566096,7.05,7.2145
90395,276.66317623,35.71352071,8.0,8.1194
90396,276.66540088,-25.91647313,8.86,9.0115
90397,276.67001045,-30.39318117,6.75,6.8728
90398,276.67052973,26.44923115,6.5,6.4692
90399,276.67247263,36.16476205,8.34,8.5024
90400,276.67379368,-23.43564596,7.92,7.957
90401,276.67777017,39.15685141,8.46,8.6274
90402,276.67772399,-11.35689368,8.4,8.5595
90403,276.68825707,-76.87332884,9.12,9.212
90404,276.69560048,8.10215982,8.8,8.935
90405,276.70000754,53.08195229,8.99,9.0143
90406,276.70146086,-35.29012872,8.37,8.4827
90407,276.70277223,-61.28339615,7.89,8.0147
90408,276.70628115,-53.63131763,8.7,8.7803
90409,276.71044002,23.50464289,9.78,9.8779
90410,276.71313668,30.96832559,7.01,7.1706
90411,276.71732346,37.44049351,8.73,8.7584
90412,276.71988926,-47.75212678,9.51,9.6634
90413,276.71973737,-51.5492851,8.26,8.393
90414,276.72503738,-48.11710861,5.44,5.597
90415,276.73056969,40.71326566,9.87,10.0143
90416,276.73149451,-42.67968997,8.54,8.7081
90417,276.73162683,15.15171579,9.59,9.7585
90418,276.73313994,-17.19760358,8.04,8.1133
90419,276.73507797,36.07458024,8.41,8.5698
90420,276.7373988,17.73402855,8.85,9.0156
90421,276.73990336,-79.26936297,7.16,7.3288
90422,276.74345944,-45.96832923,3.49,3.4234
90423,276.74592424,54.88518906,7.64,7.8021
90424,276.74993714,20.19401209,8.55,8.58
90425,276.75343653,47.36946974,8.85,9.0136
90426,276.75620931,36.02937785,8.57,8.5922
90427,276.75693609,9.2097169,7.39,7.5458
90428,276.75747261,7.73272826,8.0,8.0386
90429,276.76465496,-69.3810661,8.0,8.0129
90430,276.76674855,-43.52406195,9.81,9.9172
90431,276.77205219,-29.50823682,8.07,8.1138
90432,276.77328759,-17.32450364,8.27,8.2573
90433,276.77395792,-50.50905049,8.5,8.6122
90434,276.78285702,36.67707821,8.51,8.5396
90435,276.78385403,-39.25855132,9.85,9.8327
90436,276.78631737,-8.87859089,9.07,9.2353
90437,276.78693238,-8.040431,6.5,6.6633
90438,276.79047417,-1.47001504,8.79,8.8971
90439,276.79049606,11.20931625,8.18,8.2031
90440,276.8015994,5.39508958,8.96,9.0368
90441,276.80212453,0.19612958,5.2,5.305
90442,276.80335972,-51.88401955,7.97,8.0909
90443,276.81121469,6.51859987,8.18,8.1965
90444,276.81543006,39.34024595,9.54,9.6106
90445,276.8230097,28.92890745,8.6,8.6154
90446,276.82321881,-55.95420481,7.62,7.7442
90447,276.82678096,27.20897896,9.78,9.8975
90448,276.8288354,-53.63379528,7.2,7.3676
90449,276.83809741,77.13462165,8.11,8.1708
90450,276.84080667,-30.12426855,9.05,9.1701
90451,276.84525058,-22.52961683,10.9,10.9462
90452,276.84670474,-36.01595439,7.11,7.1134
90453,276.8574228,22.68942563,8.73,8.8182
90454,276.86452338,49.81848607,7.48,7.5498
90455,276.86539389,-28.7552015,9.97,10.1007
90456,276.8681951,51.17459145,8.18,8.3475
90457,276.86940926,51.72359506,9.05,9.2194
90458,276.87256948,19.03048657,9.53,9.6046
90459,276.8803671,-15.37370216,6.95,7.0601
90460,276.88028199,67.82026358,8.98,9.1454
90461,276.88842475,79.79477386,8.29,8.4078
90462,276.89015353,66.77887212,8.94,9.0115
90463,276.89221263,58.47936628,9.15,8.9766
90464,276.89301736,15.44226305,8.71,8.7879
90465,276.89873472,-32.39343559,9.12,9.2849
90466,276.89943922,-51.06062101,9.84,9.9427
90467,276.90420371,2.38316371,8.43,8.5571
90468,276.9053864,-45.7287403,9.04,9.1748
90469,276.90942029,-64.66743586,8.53,8.6894
90470,276.90975725,-54.0337632,7.92,8.0866
90471,276.91146647,-75.24520529,12.47,12.6111
90472,276.91296032,6.53215706,8.44,8.5201
90473,276.91750074,53.9510389,7.23,7.3871
90474,276.91894207,49.30929875,12.38,11.4986
90475,276.91972417,-57.7295204,10.62,10.692
90476,276.92538628,59.54901832,6.43,6.5924
90477,276.93190704,-49.99925942,8.8,8.9111
90478,276.93233663,-26.63475518,6.31,6.3768
90479,276.93306829,19.29549381,7.52,7.6355
90480,276.93707182,25.59387566,8.97,9.0104
90481,276.93867877,-68.5806555,9.15,9.3168
90482,276.94019282,22.40148669,9.48,9.6494
90483,276.94120544,24.69737782,6.94,6.9474
90484,276.94957028,-16.42728357,7.83,7.8886
90485,276.95618525,-29.8169023,5.9,6.0109
90486,276.95774797,0.19997494,7.75,7.7995
90487,276.95967494,3.74858958,6.07,6.1876
90488,276.96024914,46.06608152,7.79,7.9088
90489,276.96291914,45.16892205,8.37,8.4341
90490,276.96974314,1.39746957,10.67,10.7916
90491,276.97797274,-1.09344953,8.67,8.7378
90492,276.98093786,13.34185462,9.6,9.7092
90493,276.98366489,-33.32477429,8.85,8.919
90494,276.98533962,-17.80034962,6.19,6.1981
90495,276.99120877,55.78827593,9.14,9.2183
90496,276.99279012,-25.42124724,2.82,2.9838
90497,276.9948906,6.19416041,5.71,5.7062
90498,276.99997682,57.39836647,7.9,7.8993
90499,277.00660456,51.03657355,7.78,7.9423
90500,277.01321102,5.76021284,7.7,7.8315
90501,277.01350114,-63.3130907,8.22,8.3865
90502,277.01797113,73.76962562,8.44,8.4559
90503,277.01807174,57.92222272,8.21,8.372
90504,277.01900328,-28.38571237,8.23,8.3343
90505,277.0194131,-24.56244392,8.38,8.4406
90506,277.02362858,-52.74890026,8.73,8.8933
90507,277.02433595,-38.35661995,7.8,7.794
90508,277.02598887,-20.8111166,9.84,9.892
90509,277.026443,-84.38723352,6.49,6.4821
90510,277.02571645,-26.75715801,6.28,6.3312
90511,277.02617311,-37.37642363,8.67,8.759
90512,277.02804544,-6.15132036,8.57,8.6755
90513,277.02955695,-22.99968192,6.96,7.1276
90514,277.0308806,-69.3143361,8.19,8.357
90515,277.03531372,-20.80187611,8.9,8.9453
90516,277.04224998,-21.23869891,8.34,8.3456
90517,277.04443196,43.92614369,7.84,7.8915
90519,277.04879794,-52.49992562,7.33,7.3702
90520,277.06349439,44.13097896,8.41,8.3769
90521,277.06831533,-49.51910351,8.55,8.7109
90522,277.06887071,-40.50330998,9.22,9.3512
90523,277.07130688,-23.56868875,8.68,8.8257
90524,277.07849926,44.25673288,7.45,7.6173
90525,277.07844981,39.99680887,8.64,8.7968
90526,277.07956547,-35.33962505,9.01,9.0888
90527,277.08040883,55.67403126,7.77,7.8549
90528,277.08380944,3.96581416,7.92,7.9624
90529,277.08389221,-9.5847854,10.43,10.5754
90530,277.08585479,-74.57000544,9.42,9.5604
90531,277.08963372,30.0267901,8.31,8.3112
90532,277.09177399,6.83526418,7.63,7.7362
90533,277.09356332,33.09652462,9.43,9.5693
90534,277.09578523,6.41389242,8.62,8.6962
90535,277.09582512,69.15485795,8.47,8.5902
90536,277.10023186,3.77983971,7.88,7.9648
90537,277.10063091,28.98238386,9.49,9.5233
90538,277.10226497,-40.25904996,8.63,8.7758
90539,277.10386639,-3.87527231,8.33,8.4657
90540,277.10770483,44.73950235,8.81,8.899
90541,277.11297483,-38.99556966,5.63,5.6842
90542,277.11750167,60.43733383,8.35,8.4896
90543,277.12940364,-36.22979862,11.05,11.1961
90544,277.13231781,52.44716703,8.72,8.8846
90545,277.1351856,-40.99240309,9.05,9.0696
90546,277.13795514,-46.74884791,7.98,8.1164
90547,277.13969166,4.84870125,7.69,7.709
90548,277.14371567,0.79713853,8.04,8.1819
90549,277.14534897,-77.36607388,6.84,7.0039
90550,277.14603492,38.76862652,8.24,8.4103
90551,277.14834939,46.42326644,7.21,7.2823
90552,277.15282461,-12.99743905,8.34,8.4511
90553,277.15844114,-71.78296249,7.69,7.8579
90554,277.1657689,16.22865559,9.76,9.8627
90555,277.17039216,-53.85026133,7.55,7.6918
90556,277.17630376,37.25240492,8.52,8.5695
90557,277.17844739,51.94516339,7.73,7.8035
90558,277.18367902,-41.67479104,8.03,8.1702
90559,277.18485836,16.77401129,8.44,8.5687
90560,277.18823734,-14.189326,9.16,9.2688
90561,277.19018309,43.61888409,9.16,9.2301
90562,277.19355742,-38.02836217,7.65,7.7739
90563,277.19476541,-44.08854805,9.29,9.4142
90564,277.19615239,-36.99589166,8.3,8.471
90565,277.19866783,-10.22642044,8.58,8.6946
90566,277.20575778,-54.69204715,8.98,9.092
90567,277.20592709,-60.60970074,8.4,8.5319
90568,277.2072331,-49.07003096,4.1,4.2661
90569,277.21318338,35.79709227,8.22,8.3324
90570,277.2195481,-57.14170567,8.72,8.8168
90571,277.21961374,14.9895483,7.56,7.7101
90572,277.22297715,-12.96015791,8.2,8.3013
90573,277.22629979,-32.84802376,9.07,9.1962
90574,277.23638166,-25.04283992,7.42,7.5319
90575,277.23853508,-26.59370029,8.1,8.15
90576,277.23899174,-26.5820586,6.68,6.7141
90577,277.24091152,-18.54189077,11.34,11.2789
90578,277.24174404,-4.26427718,10.68,10.8109
90579,277.24794609,-43.12478731,8.91,9.0744
90580,277.24798027,53.99802848,9.39,9.471
90581,277.25291333,34.20485219,10.46,10.6253
90582,277.25742785,-65.18868142,7.7,7.8221
90583,277.25807108,-78.60864714,7.94,8.1055
90584,277.25821949,11.65045558,7.5,7.6233
90585,277.26548902,-47.18214894,7.69,7.8527
90586,277.2661332,43.93890992,7.49,7.6166
90587,277.26618868,9.68301811,8.33,8.3799
90588,277.27102949,-29.91451402,8.41,8.518
90589,277.27550625,-4.44809434,10.13,10.2811
90590,277.28099868,-37.00998335,8.05,8.1769
90591,277.29037366,-78.34222871,9.34,9.478
90592,277.29528424,15.60844018,9.43,9.491
90593,277.29587452,11.69554391,8.21,8.3517
90594,277.29798963,29.5537428,7.21,7.3705
90595,277.29938309,-14.56580464,4.67,4.7103
90596,277.29969551,-29.25941904,6.88,6.9855
90597,277.30363367,-43.84599214,6.36,6.5161
90598,277.30541115,-54.93398102,9.54,9.6753
90599,277.30848384,10.89206227,7.89,7.9131
90600,277.30969607,-8.56137271,9.35,9.4833
90601,277.31115513,-2.77626801,11.28,11.3622
90602,277.31401165,-2.77253765,8.84,8.9651
90603,277.31511935,-41.95653258,8.25,8.4169
90604,277.31995755,-38.85126585,6.63,6.6291
90605,277.33024781,-31.55858208,8.18,8.3003
90606,277.3334201,-80.23255386,5.95,6.1167
90607,277.33582198,19.77553194,8.95,9.119
90608,277.33732883,-51.31257248,9.82,9.9572
90609,277.33692844,17.98394959,6.78,6.762
90610,277.34161202,-25.25658901,6.63,6.6397
90611,277.34311585,-27.97085991,9.37,9.4865
90612,277.34533482,45.98195489,7.34,7.5122
90613,277.34948584,-13.59837912,8.45,8.5135
90614,277.35205783,-41.57811611,9.66,9.7861
90615,277.35435291,76.22585273,7.41,7.5814
90616,277.35484129,5.05945762,10.28,10.4225
90617,277.35705267,-6.0770111,11.96,11.8943
90618,277.36428517,13.85511075,7.02,7.1108
90619,277.36413108,-18.67152957,9.2,9.3679
90620,277.36484602,-47.08574517,7.6,7.7697
90621,277.36527655,7.35963859,7.77,7.8988
90622,277.36692306,42.80217885,9.85,9.9904
90623,277.37585073,-68.86654617,8.53,8.5641
90624,277.37832865,12.45075496,8.08,8.1293
90625,277.3821221,11.91421451,8.07,8.1639
90626,277.38250498,9.06191073,8.65,8.7899
90627,277.38575394,29.97919161,9.27,9.3872
90628,277.38729441,-50.87793457,9.7,9.8355
90629,277.38963016,-67.5645536,9.14,9.2442
90630,277.39093677,12.68823375,10.47,10.6069
90631,277.39266228,-22.17706217,9.51,9.6541
90632,277.39542457,29.96797114,9.11,9.2409
90633,277.39597657,-9.28859041,8.51,8.6035
90634,277.39725348,-44.45838984,9.25,9.3683
90635,277.39777834,26.0556747,7.94,8.0138
90636,277.39838972,32.7249825,8.03,7.9982
90637,277.39879333,23.8662064,5.87,5.8467
90638,277.40159999,18.01320011,7.9,7.9327
90639,277.40792005,-33.93393369,7.04,7.0388
90640,277.41024445,-46.71759232,8.87,8.9922
90641,277.4205843,-49.8220345,9.87,10.0358
90642,277.42067697,-1.98522582,5.38,5.5387
90643,277.42782663,-64.59311734,8.44,8.5958
90644,277.42821991,-71.50425258,8.35,8.462
90645,277.43220843,65.10045176,8.21,8.279
90646,277.43721249,-34.26873825,8.2,8.209
90647,277.43734845,77.54706979,5.65,5.813
90648,277.43763254,-29.8271934,8.88,9.0257
90649,277.43914933,31.85136868,8.75,8.7866
90650,277.44144238,17.59935422,7.57,7.6436
90651,277.44477851,-14.58202285,6.02,6.0345
90652,277.46213463,-7.28738436,9.25,9.3579
90653,277.46377422,-42.91208144,9.29,9.3878
90654,277.46425102,22.01114459,8.24,8.3057
90655,277.46649773,-26.02516385,8.79,8.919
90656,277.46794573,-1.81763232,8.04,8.1732
90657,277.47009486,9.19941534,7.88,7.9918
90658,277.47381597,-73.20207834,12.2,12.3465
90659,277.47521837,26.65740593,8.13,8.2668
90660,277.47890371,-3.9853989,8.27,8.3975
90661,277.48005144,-12.38943879,9.19,9.2558
90662,277.48298966,-47.22051322,5.69,5.8512
90663,277.48423878,-71.07129208,9.52,9.634
90664,277.48615396,-57.52308277,5.74,5.9044
90665,277.48806886,10.48288383,6.91,6.9935
90666,277.49272172,25.76629273,7.91,8.0736
90667,277.49470577,21.52319454,8.81,8.8546
90668,277.49538586,-39.53143521,8.34,8.4832
90669,277.49764137,15.9443964,7.17,7.3406
90670,277.50089812,-33.5477498,8.23,8.3392
90671,277.50861034,-33.49535656,7.7,7.7165
90672,277.50903261,-68.87627544,12.33,12.4749
90673,277.5165122,18.58830138,7.58,7.7461
90674,277.51822231,-43.83358381,7.11,7.2158
90675,277.52052207,-68.83606958,8.5,8.6674
90676,277.52133435,4.06536744,6.66,6.7078
90677,277.52260728,-61.77190677,10.9,11.0619
90678,277.53238625,-16.19128526,7.82,7.8906
90679,277.53352828,-19.68817767,10.47,10.6276
90680,277.53450437,-2.5908634,9.14,9.2287
90681,277.53517774,43.34399153,9.27,9.3848
90683,277.54219815,48.60466379,9.18,9.343
90684,277.54392315,-19.85163332,10.92,10.6505
90685,277.54697855,56.15753871,9.26,9.3478
90686,277.54801834,-76.6794068,9.06,9.1809
90687,277.54934641,-18.72857426,5.63,5.7947
90689,277.55032109,37.2202022,8.13,8.2993
90690,277.55032035,8.85505883,8.67,8.752
90691,277.55942102,-49.48898884,7.84,7.9535
90692,277.5595733,-5.72412835,6.27,6.4258
90693,277.5615783,33.36661352,8.67,8.8061
90694,277.5632526,-38.4169451,9.88,9.9955
90695,277.56352725,16.8328199,9.39,9.4272
90696,277.56750304,11.19639992,8.07,8.0868
90697,277.56766782,21.86683598,7.57,7.6829
90698,277.56989396,-36.82358799,8.47,8.6344
90699,277.57265226,25.19091696,9.63,9.7961
90700,277.57554538,-21.19921173,10.47,10.6176
90701,277.58042303,-12.5912512,8.88,8.9513
90702,277.58324066,31.59766354,8.32,8.4759
90703,277.58853547,-63.15183435,7.9,8.0474
90704,277.59931647,-66.93574292,7.56,7.5759
90705,277.60028904,-24.06328694,8.32,8.3929
90706,277.60234786,-35.80472814,10.86,10.9677
90707,277.60364077,1.22324963,9.85,9.9721
90708,277.60684589,35.72731354,9.18,9.313
90709,277.60853481,-16.89703804,9.23,9.363
90710,277.60964503,-20.95177603,10.98,10.991
90711,277.61260221,-30.57032909,11.59,11.7316
90712,277.61625239,-44.46538911,9.9,10.0377
90713,277.62150122,-23.25063581,6.99,7.1164
90714,277.62644527,-59.29208013,7.81,7.8855
90715,277.62923206,-28.79525199,7.76,7.8309
90716,277.631593,32.64177215,7.6,7.6472
90717,277.63440335,-10.86400338,7.95,8.054
90718,277.63510514,23.25239088,8.43,8.5934
90719,277.63675098,50.17990371,8.93,9.1007
90720,277.63687116,40.97581355,6.99,7.1583
90721,277.63826593,-20.28747505,7.99,8.1582
90722,277.6411719,48.29802652,8.17,8.2271
90723,277.64407172,36.24917182,7.42,7.4571
90724,277.64880661,-36.40661764,9.09,9.1583
90725,277.65169478,-31.414307,9.81,9.9539
90726,277.65416962,0.37996329,8.36,8.4629
90727,277.66357125,12.61118846,7.26,7.2808
90728,277.67156046,4.5108463,6.95,7.0151
90729,277.67350517,20.81568743,6.49,6.6319
90730,277.6763624,-49.80985807,9.12,9.2215
90731,277.68019278,-49.65984838,8.93,9.0937
90732,277.68207557,-52.66937529,9.84,9.9719
90733,277.68319741,61.16812867,9.77,9.9364
90734,277.68958798,-72.4364271,9.36,9.4532
90735,277.69889589,41.59575493,8.88,9.0129
90736,277.70181256,40.48848054,7.81,7.9066
90737,277.70538212,-4.61884333,9.37,9.4963
90738,277.70621883,3.15456846,7.82,7.8622
90739,277.7235869,-27.95175045,7.73,7.8219
90740,277.72701266,-58.59069449,8.69,8.8595
90741,277.72735263,8.07845752,7.55,7.6539
90742,277.73055584,0.42955252,8.72,8.8261
90743,277.73456562,-48.01476169,6.6,6.7129
90744,277.73844716,41.89645269,8.94,9.1063
90745,277.7402027,33.93263954,8.34,8.4646
90746,277.74063608,31.24555991,8.58,8.7411
90747,277.74099192,41.10640583,7.27,7.3652
90748,277.74354102,1.39188534,8.41,8.4986
90749,277.74512828,-16.57346454,8.47,8.5082
90750,277.74602102,41.89441954,12.1,11.701
90751,277.74575345,21.65472976,7.41,7.5793
90752,277.7476774,38.11099743,9.48,9.5203
90753,277.7481187,-55.54858829,9.35,9.501
90754,277.75103073,53.16440395,9.55,9.6995
90755,277.75607857,5.75252634,7.81,7.8528
90756,277.75913909,-24.8920081,7.56,7.5897
90757,277.75963125,-54.64594912,7.97,8.0725
90758,277.76147473,-63.04101223,7.98,8.0283
90759,277.76229704,-41.91375719,6.02,6.0745
90760,277.76249688,73.08355968,8.18,8.2964
90761,277.7685408,4.62697749,7.73,7.7964
90762,277.76861911,16.92860643,5.76,5.7849
90763,277.770188,-32.98900168,5.37,5.4324
90764,277.77217204,28.49583904,7.64,7.6344
90765,277.77447485,-32.21203843,11.29,11.3732
90766,277.7789185,32.24538601,7.45,7.4571
90767,277.78298284,45.45647063,8.79,8.9554
90768,277.7860306,-5.78950789,7.37,7.4605
90769,277.78688054,-53.52757184,7.46,7.6288
90770,277.7902391,25.16327517,7.81,7.8183
90771,277.79449087,66.12626393,9.04,9.2001
90772,277.79403594,-32.28991551,8.02,8.1028
90773,277.79554535,-64.12538809,9.12,9.2119
90774,277.79629466,-11.89021794,9.02,9.1341
90775,277.79777137,-36.80922973,6.98,7.0644
90776,277.79851746,35.04553793,8.21,8.3327
90777,277.80398234,13.18207034,8.17,8.3369
90778,277.80506956,13.17753786,9.88,9.7374
90779,277.80939463,-52.46091624,8.23,8.2347
90780,277.81213389,65.43585425,6.6,6.6846
90781,277.8126349,33.63050388,7.37,7.5353
90782,277.81875571,-43.84553347,7.77,7.9368
90783,277.8217288,57.04073741,9.76,9.8644
90784,277.82359656,-14.11396998,8.75,8.7966
90785,277.82613519,-66.44618531,8.66,8.7381
90786,277.82702819,27.83945315,8.8,8.9602
90787,277.82648501,-48.35771214,9.26,9.3336
90788,277.82817813,-17.78201304,8.99,9.1257
90789,277.82915636,62.53784893,7.19,7.2783
90790,277.82935912,-18.90833877,6.81,6.9526
90791,277.83228202,-13.10816986,9.88,10.0412
90792,277.83483618,-38.5712629,9.03,9.1569
90793,277.83522423,-23.31567648,7.66,7.8197
90794,277.83781935,52.44533029,8.45,8.6157
90795,277.84173887,-0.48195651,7.07,7.0744
90796,277.8424267,-48.34942666,8.96,9.1114
90797,277.84344366,-62.27819135,4.63,4.5883
90798,277.84605433,-12.33797127,9.48,9.556
90799,277.84728294,-18.26257424,7.67,7.7971
90800,277.85083242,-37.59312858,7.62,7.788
90801,277.8508834,-19.15860333,7.93,7.9997
90802,277.85297922,-39.78823784,8.85,8.9619
90803,277.85473231,14.28925826,9.81,9.9031
90804,277.8570538,-10.79579305,5.77,5.8048
90805,277.85902494,8.02727323,7.4,7.5612
90806,277.85958654,-18.40264531,5.12,5.1348
90807,277.86041987,6.4603241,7.89,7.932
90808,277.86392229,22.9858871,7.41,7.5749
90809,277.86867967,39.89143504,8.78,8.9001
90810,277.87074523,-1.63481298,7.21,7.3
90811,277.87078936,-21.24942302,8.5,8.2105
90812,277.87370238,-48.52471872,9.84,10.0052
90813,277.87557687,45.01063751,7.98,8.1077
90814,277.87622371,-41.06573128,8.44,8.5168
90815,277.88482899,-67.95499187,8.0,7.9759
90816,277.88840456,-56.98335682,7.58,7.6446
90817,277.89332245,40.36868222,8.14,8.3103
90818,277.90053057,54.79205027,9.47,9.5364
90819,277.90068267,44.02023039,8.18,8.2493
90820,277.91022474,9.84574578,9.19,9.3176
90821,277.91104142,-41.65767449,8.17,8.1623
90822,277.91739444,-25.6903839,8.55,8.6524
90823,277.92200749,-48.66776186,8.26,8.3436
90824,277.92420279,-54.17862478,9.09,9.2548
90825,277.92631267,-30.90864,9.18,9.3463
90826,277.9293947,7.23175453,7.38,7.4359
90827,277.93565427,18.85067466,10.09,10.2568
90828,277.93578421,61.45001392,9.03,9.196
90829,277.93555492,71.33934574,9.6,9.7049
90830,277.93931678,-45.91474351,4.92,4.8913
90831,277.93941629,45.98875704,7.15,7.3143
90832,277.94242827,-2.41848582,7.19,7.3423
90833,277.94968512,61.77890177,8.26,8.3892
90834,277.95989786,-15.18266366,7.29,7.3699
90835,277.96537949,49.8911634,7.64,7.735
90836,277.97222234,-19.12505753,6.59,6.926
90837,277.97667811,59.42001868,7.73,7.812
90838,277.97725239,28.88875066,8.09,8.2577
90839,277.98343097,28.42408902,10.43,10.5385
90840,277.98377256,19.88576969,8.84,8.9159
90841,277.98429494,-59.56252712,7.74,7.8301
90842,277.98426558,-43.50736433,5.71,5.8655
90843,277.98522033,-58.1307072,8.37,8.4931
90844,277.98745234,-1.00296591,5.93,5.9863
90845,277.98756186,65.37116293,8.77,8.8488
90846,277.98805282,22.41176724,8.83,8.87
90847,277.99225118,-6.11448395,8.49,8.4635
90848,277.99320351,-46.30222573,8.97,9.1133
90849,277.99987812,-11.64927072,9.32,9.4135
90850,278.00575438,-34.70619765,10.91,11.0013
90851,278.00728376,6.78030945,7.46,7.5549
90852,278.00783923,-44.59403038,8.19,8.3551
90853,278.00810097,-45.75735392,5.07,5.038
90854,278.00991865,-41.11547108,9.07,9.1867
90855,278.011528,25.06715154,7.84,7.9249
90856,278.01817648,-40.76580284,9.67,9.7861
90857,278.02792563,55.86504691,8.06,8.1782
90858,278.02867914,3.65959498,6.41,6.409
90859,278.02960934,-24.90036281,9.05,9.1791
90860,278.03202025,64.43233896,10.18,10.3471
90861,278.03249434,-24.73313724,8.29,8.4036
90862,278.03338295,19.60195661,9.72,9.8376
90863,278.03942087,12.35900754,9.06,9.1309
90864,278.04331927,13.73626679,7.2,7.3374
90865,278.04742939,52.11553208,6.58,6.5642
90866,278.04786766,39.30450192,9.44,9.5484
90867,278.04916824,-9.37031934,7.91,7.9854
90868,278.04993259,-26.82635684,9.86,9.992
90869,278.05222343,-26.49619904,7.95,8.0745
90870,278.05462763,-19.12395827,7.37,7.4913
90871,278.05592915,-37.21235591,7.76,7.7783
90872,278.05613243,-22.05602131,9.35,9.4263
90873,278.05790208,-38.09880833,7.69,7.7872
90874,278.05837332,-29.19021279,7.02,7.1718
90875,278.05852015,33.58449888,8.58,8.6674
90876,278.06200409,-61.20745908,8.9,9.0048
90877,278.06384579,16.41629731,9.63,9.7804
90878,278.06423407,-56.83911201,8.34,8.4515
90879,278.06979895,-31.13188622,8.66,8.7821
90880,278.07114952,36.42616618,8.21,8.2982
90881,278.07772762,-29.74799153,9.47,9.5839
90882,278.0783838,67.77689321,6.66,6.8048
90883,278.08366827,36.99879832,7.57,7.5053
90884,278.08607264,-14.64421671,6.36,6.4118
90885,278.08633284,-40.01614797,8.85,8.9364
90886,278.0873615,45.77438181,6.96,7.0828
90887,278.08877826,-39.70390962,5.16,5.1928
90888,278.08882764,-16.22264881,8.39,8.5552
90889,278.090491,19.46307138,8.68,8.7336
90890,278.09940182,32.83910481,9.83,9.9441
90891,278.10203426,17.27459215,8.61,8.681
90892,278.10167131,-42.56478905,9.51,9.6397
90893,278.10395152,69.95744691,11.25,11.4524
90894,278.1032437,-42.32035192,8.68,8.7505
90895,278.11016247,2.92360536,8.84,9.0028
90896,278.11327677,-37.08833284,9.48,9.6234
90897,278.11376033,-15.93201714,8.32,8.3715
90898,278.11494778,69.95008455,8.5,8.5336
90899,278.1144133,-48.19714466,9.42,9.5388
90900,278.12153722,-18.97263982,6.97,7.1201
90901,278.12295697,23.12990089,7.62,7.7864
90902,278.12598374,68.61403448,7.58,7.6967
90903,278.13126894,-72.68869204,8.1,8.2678
90904,278.13863913,-35.3495768,6.95,7.115
90905,278.14384277,57.0456162,4.77,4.8984
90906,278.14972461,25.48943767,7.44,7.5896
90907,278.15747422,-15.70163016,7.85,7.957
90908,278.15777082,46.09252971,6.69,6.8418
90909,278.1597407,-27.18958797,9.25,9.3602
90910,278.16063915,4.29641677,7.36,7.4394
90911,278.16413835,-7.99600076,9.26,9.3781
90912,278.17144038,0.57752706,8.76,8.8619
90913,278.18050959,-14.86565399,5.47,5.5517
90914,278.18198553,-51.60078781,10.26,10.3935
90915,278.1922785,23.61677647,5.88,6.0093
90916,278.19384409,26.41738202,9.46,9.6255
90917,278.1958851,18.24633737,8.56,8.6084
90918,278.19902308,11.78943859,9.15,9.2718
90919,278.19936891,24.67921853,7.75,7.8312
90920,278.20124922,24.14179476,8.21,8.2908
90921,278.20515466,-29.29638167,10.3,10.4286
90922,278.20822737,-70.10341747,9.02,9.156
90923,278.20812009,30.55418066,5.47,5.4532
90924,278.20864035,7.43718639,8.26,8.4241
90925,278.21150986,20.40521924,8.4,8.4433
90926,278.21518047,-45.17090347,8.47,8.6392
90927,278.22077742,-65.26155652,7.83,7.824
90928,278.22424227,63.70916485,8.77,8.9171
90929,278.22169622,37.43178132,8.04,8.1171
90930,278.23053903,-73.96538379,5.88,6.0486
90931,278.23089926,-33.86859442,8.89,9.0066
90932,278.23099079,-0.33029682,8.79,8.9269
90933,278.24184898,-50.87988216,9.52,9.611
90934,278.25131382,59.88852039,9.0,9.1708
90935,278.2533825,-28.68973696,11.37,11.5134
90936,278.25354479,-39.89182677,6.22,6.3161
90937,278.25540329,31.59527137,9.18,9.2844
90938,278.2570858,-56.64594595,8.34,8.4701
90939,278.25842579,-16.56018958,6.97,7.0973
90940,278.25949271,-45.70167276,8.8,8.9647
90941,278.26066243,-41.65077448,8.89,9.0271
90942,278.26319669,31.59361063,10.24,10.3442
90943,278.26637507,-10.70329711,8.96,9.0803
90944,278.26994959,-26.18883247,8.7,8.7978
90945,278.2716734,-54.26284476,8.5,8.6115
90946,278.27959831,-5.16248773,7.03,7.2007
90947,278.28309222,6.34389936,8.2,8.3633
90948,278.28517806,40.53231503,6.93,7.0974
90949,278.28687838,-1.46230652,7.99,8.0626
90950,278.29207402,-18.36836741,6.79,6.9124
90951,278.30172138,40.16404916,9.47,9.6323
90952,278.30590472,75.59101956,8.51,8.6065
90953,278.31002933,-24.10951912,6.81,6.8232
90954,278.31090622,40.15951225,7.25,7.3548
90955,278.31107027,18.91573211,6.83,6.9962
90956,278.31183144,1.84677041,8.44,8.6075
90957,278.32028575,13.15774679,10.57,10.7069
90958,278.32432335,5.44555437,7.64,7.702
90959,278.32446334,22.31540231,8.9,9.0302
90960,278.32745683,30.1612842,8.67,8.6688
90961,278.32999175,20.97800512,8.15,8.3158
90962,278.33229516,39.36883287,10.35,10.4611
90963,278.33425679,-37.3295158,8.38,8.5111
90964,278.33465842,-6.04799458,8.78,8.9019
90965,278.33641156,-8.56676984,8.05,8.1554
90966,278.34156833,-22.62055861,8.59,8.6871
90967,278.34464339,-5.91164937,6.36,6.3788
90968,278.34638869,-38.72593297,5.67,5.6534
